text
2703,Committee for Technical and Economic Studies on Nuclear Energy Development and the Fuel Cycle,원자력개발과 핵연료 사이클에 관한 경제적 · 기술적 검계위원회 (OECD-NEA의 상설위원히),NDC
2704,natural draft cooling tower,자연배기냉각탑,NDCT
2705,nondestructive examamination/evaluation,"비파괴시험/평가 (=Ndi, NDT)",NDE
2706,Nuclear Distric Heating Plant,지역난방원자력발전소,NDHP
2707,nondestructive inspection,"비파괴검사 (일본) (NDT, NDE)",NDI
2708,Nortre Dame Radiation Laboratory,노트르담방사선연구소 (미국),NDRL
2709,Nuclear Data Section,핵자료과 (IAEA),NDS
2710,Nucler Maintenance Assistance Center,원자력보수지원센터 (미국),NMAC
2711,nuclear material control,핵물질관리 (=NMM),NMC
2712,Nuclear Material Control Center,(재)핵물질관리센터 (일본),NMCC
2713,nuclear materials information system,핵물질정보시스템,NMIS
2714,nuclear materials management,핵물질관리 (=NMC),NMM
2715,Nuclear Materials Management and Safeguards System,핵물질관리 및 안전보장조치시스템,NMMSS
2716,nuclear magnetic resonance,핵자기공명 영상장치,NMR
2717,near-term operating license,안기운전허가,NTOL
2718,number of theoretical plates,이론단수 (=NTS),NTP
2719,Nuclear Test Reactor,원자력시험로,NTR
2720,Nevada Test Site,네바다핵시험장 (미국),NTS
2721,number of transfer units,이동단위수,NTU
2722,Nusselt number,넛셀수,Nu
2723,Nuclear Fuel Vycle Safety Engineering Faciltiy,"핵연료사이클 전공학연구시설 (JAERI, 일본)",NUCEF
2724,main steam isolation valve,주증기격리밸브,MSIV
2725,main steam line isolation valve leakage control system,주증기관격리밸브 누설제어계통,MSIVLCS
2726,main steam isolation valve system,주증기격리벨브계통,MSIVS
2727,mean sea level,평균해수면,MSL
2728,main steam line break,주증기관 파손사고,MSLB
2729,main steam leakage control [system],주증기누설제어 [계통],MSLC
2730,mass spectrometer leak detector,질량분광계 누설검출기,MSLD
2731,"nondestructive test, nondestructive testing","비파괴검사 (미국, 한국등) (=NDE, NDI)",NDT
2732,nil-ductile transition temperature,취성 (무연성) 천이온도,NDTT
2733,Nuclear Data Unit,핵데이터유니트 (IAEA),NDU
2734,Nuclear Electric plc,"국영전력회사명 (영국, CEGB 해체후 설립)",NE
2735,Nuclear Energy Agency,원자력기구 (OECD)(전 ENEA),NEA
2736,Northeast Asian Atomic Community,"동북아시아원자력공사 (한국, 북한, 중국, 대만, 일본, 러시아, 몽골 7개국을 대상으로 구상중)",NEACOM
2737,NEA-Committee for Reactor Physics,NEA 원자로물리위원회 (OECD),NEA-CRP
2738,nuclear magnetic resonance-computed tomography,핵자기공명 영상장치,NMR-CT
2739,neutron monitoring system,중성자감시계통,NMS
2740,Office of Nuclear Materials Safety and Safeguards,"핵물질안전 · 안전보장조치실(NRC, 미국)",NMSS
2741,new materials system test,신재료계통시험,NMST
2742,nuclear materials transfer document,핵물질이동기록,NMTD
2743,nuclear materials transfer report,핵물질이동보고[서],NMTR
2744,National Nuclear Association Emergency Coordination Committee,국가원자력기구비상조정위원회 (중국),NNAECC
2745,Nuclear Utilities Chairmans Group,원자력산업체회장단 (영국),NUCG
2746,Nuclear Safety Information Research Center,"원자력안전정보연구센터 (JAERI, 일본)",NUCIRC
2747,Empresas Nucleares Brazileiras,전 브라질원자력회사 1998년 8월31일 해체,NUCLEBRAS
2748,Nuclear Engenharia S.A.,회사명 (브라질),NUCLEN
2749,Centrales Nucleares del Norte S.A.,전력회사명 (스페인),NUCLENOR
2750,Nuclear Heavy Equipment Co.,공사명 (브라질),NUCLEP
2751,Nuclear Network,ENS에서 발행하는 FAX 원자력정보자료명,NucNet
2752,Master of Science in Nuclear Engineering,원자력공학 석사,MSNE
2753,main steam pipe rupture accident,주증기배관 파단사고,MSPRA
2754,material status report,핵물질장황보고(핵물질관리의 구용어),MSR
2755,moisture separator and reheater,습분분리 재가열기 (=MSR),MS&R
2756,molten salt reactor experiment,용융염원자로 실험,MSRE
2757,Master of Science in Radiological Heelth,방사선보건학 석사,MSRH
2758,main steam radiation monitor,주증기 방사선측정기,MSRM
2759,NEA-Cmooittee on Safety of Nuclear Installation,NEA 원자력시설안전위원회 (OECD),NEA-CSNI
2760,NEA-Nuclear Data Committee,NEA 핵자료위원회 (OECD),NEA-NDC
2761,Nuclear Energy Center,원자력센터,NEC
2762,nuclear energy center site survey,원자력센터부지조사,NECSS
2763,Nuclear Energy Data Center,(재) 원자력데이터센터 (일본),NEDAC
2764,Nuclear Engineering Department Heads Organization,원자력공학부장기구 (미국),NEDHO
2765,New Energy and Industrial Technology Development Organization,신에너지 · 산업기술종합개발기구 (일본),NEDO
2766,No Nukes Asian Forum,반핵아시아회의 (반핵단체명),NNAF
2767,National Nuclear Ltd.,"회사명 (전 NPC, 영국)",NNC
2768,National Neturon Cross-Section Center,국립중성자담면적센터 (미국),NNCSC
2769,National Nuclear Data Center,"국립핵자료센터 (BNL, 미국)",NNDC
2770,National Nuclear Energy Council,원자력위원회 (룩셈부르크),NNEC
2771,"Nuclear Nonoperating Owners"" Group",원자력발전소 비소유주그룹 (미),NNOG
2772,Nuclear Nonproliferation Act,"핵비확산법 (1978년, 미국)",NNPA
2773,Nuclear Development Corporation of SA (Pty) Ltd.,남아연방우너자력개발공사,NUCOR
2774,notification of an unusual event,비정당사건통보,NUE
2775,Nuclear Fuels Corporation of South Africa Ltd.,남아연방핵연료공사,NUFCOR
2776,Non-Uitility Generators,비전기사업자,NUG[S]
2777,Nuklear-Chemie und Metallurgie GmbH,회사명 (독일),NUKEM
2778,Nuclear Power Engineering Center,"(재) 원자력발전기술기구 ((재) 원자력공학시험센터가 1992년 4월 변경됨, 일본)",NUPEC
2779,Nuclear Power Performance Management Research Center,원전성능관리연구센터 (서울대 기초전력공학공동연구소),NUPERM
2780,mechanical shutdown system rod,기게적 정지봉,MSS
2781,mixed spectrum superheater critical experiment,혼합스펙트럼과열기 임계실험,MSSCE
2782,Mixed Spectrum Superheat Reactor,혼합스펙트럼과열 원자로,MSSR
2783,main steam safety valve,주증기안전밸브,MSSV
2784,multiple stud tensioner,아중파괴강도,MST
2785,miscellaneous system,기타배관게통,MSU
2786,main stip valve,주증기정지밸브,MSV
2787,National Energy Efficiency and Development Tax Act,전국에너지효율화 및 개발세법 (1991년 미국),NEEDTA
2788,Nuclear Energy Institute,"언자력에너지협회 (1994년 3월 16일 창립. 전 USCEA, 미국)",NEI
2789,Nuclear Electricity Information Group,"원자력전기청보그룹 (민간 PA조정기관, 영국)",NEIG
2790,Nuclear Emergency Information Management System,원자력비상정보관리시스템,NEIMS
2791,Nuklearna Elektrarna Krsko,크르슈코원자력발전소 (유고),NEK
2792,Nuclear Energy Liability Insurance Association,원자력책임보험협회 (미국),NELIA
2793,Nuclear Energy Liability Property Insurance Association,원자력책임재산보험협회 (미국),NELPIA
2794,Netherlands Nuclear Society,네덜란드원자력학회,NNS
2795,National Nuclear Safety Administration,국가핵안전국 (중국),NNSA
2796,non nuclear weapon country,"비핵무기국, 비핵무장국",NNWC
2797,Nevada Nuclear Waste Study Committee,네바다주 방사성폐기물검토위원회 (미국),NNWSC
2798,normally open,정당운전시 개시,NO
2799,National Oceanic and Atmosphere Acministration,국립해양대기국 (미국),NOAA
2800,new oxide fuels complex,신산화연료복합체,NOFC
2801,Nuclear Procurement Issues Committee,원자력구매자문위원회 (미국),NUPIC
2802,nuclear power plant life extension,원자력발전소 수명연장연구,NUPLEX
2803,National Uranium Resource Evaluation Program,"우라늄자원평가계획 (DOE, 미국)",NURE[P]
2804,muclear regulation,NRC 소속직원용 간행물 (미국),NUREG
2805,an NRC brochure,NRC 브로슈어 (미국),NUREG/BR
2806,a conference proceeding,NRC 소속직원용 회의자료 (미국),NUREG/CP
2807,a formal contractor and/or guarantee report,NRC의 공식계약자 및 보증서 (미국),NUREG/CR
2808,millisievert,"방사선량단위, 1mSv=0.1rem",mSv
2809,miscellaneous solid waste [system],기타 고체폐기물[계통],MSW
2810,"magnetic particle testing, magnetic particle examination",자분채상검사/시험,MT
2811,mean time between failure,평균고장시간 간격,MTBF
2812,measurement and test equipment,측정 및 시험기구,M&TE
2813,mean time to failure,경균고장시간 (=MTTF),MTF
2814,metric tom of heavy metal,중금속미터톤,MTHM
2815,"National Electrical Manufacturer""s Association",전미전기제작업자협회,NEMA
2816,Nuclear Environmental Management Center,전 원자력환경관리센터 (KAERI 부설기관으로부터 1997년 1월 1일 한전의 NETEC 으로 변경),NEMAC
2817,National Environmental Policy Act,"국가환경정책법 (1969년, 미국)",NEPA
2818,Nuclear Energy Property Insurance Association,원자력재산보험협회,NEPIA
2819,New England Power Pool,"뉴잉글랜드전력풀 (Mass., Conn., Ri, NH, Mn, Vt., 미국)",NEPOOL
2820,National Enviromental Policy Plan,국가환경정책계획,NEPP
2821,"National Economic Research Associates, Inc.","국립경제연구협회, Energy Outlook지의 발행기관 (미국)",NERA
2822,normal operation loss,정당운전손실/손모,NOL
2823,Nuclear Operations and Maintenance Information Service,"원자력관리정보서비스 (nustk의 상업프로그램, 미국)",NOMIS
2824,nuclear turbine cycle operating thermal performance analysis system,원자력터빈사이클운전 열이용분석시스템,NOPAS
2825,morson remote manipulator,로봇의 일종,NORMAN
2826,Netherland Agency for Energy and the Environment,네덜란드에너지 · 환경청,NOVEM
2827,Natinal Organization of Women,전미국부인기구 (반핵단체명),NOW
2828,nitric permanganate,질소과망간산염,NP
2829,Nuclear Service Corporation,회사명 (미국),NUS
2830,Nuclear Safety Analysis Center,"원자력안전분석센터 (EPRI, 미국)",NUSAC
2831,Nuclear Safety Standards,원자력안전기분 (IAEA),NUSS
2832,Nuclear Safety Standards Advisory Committee,원자력안전기준자문위원회 (IAEA),NUSSAC
2833,Nuclear Safety Standards Advisory Group,원자력안전기준자문그룹 (IAEA),NUSSAG
2834,Nuclear power plant engineering Work and Integrated management System,"[발전소 설비, 설계 전체의] 원자력통합시스템",NUWINGS
2835,nuclear plant vent and drain system,원자력발전소 배기 · 배수계통,NVD
2836,Ministry of Trade and Industry,상공부 (핀란드),MTI
2837,metric ton oil equivalent,석유환산미터톤,MTOE
2838,magnetic tape operations system,자기테이프 가동장치,MTOS
2839,maximum total peaking factor,최대 종합첨두계수,MTPF
2840,Materials Testing Reactor,재료시험로 (미국),MTR
2841,main transformer,주변압기,NTr
2842,mean time to failure,평균고장시간 (=MTF),MTTF
2843,National Energy Research Center,국립에너지연구센터 (벨기에),NERC
2844,Northeastern Radiological Health Laboratory,노스이스턴방사선보건연구소 (미국),NERHL
2845,nuclear electric robotic operator,원자력발전소 로봇운전자,NERO
2846,Societe Centrale Nucleaire Europeene a Neutrons Rapides SA (FBR Consortium of European Partners in Superphenix),"NERSA사 (superphoenix의 소유자. 프랑스 소재, 수퍼피닉스 유럽 컨소시엄. 1980년대말 구성)",NERSA
2847,muclear emulsion recovery vehicle,원자핵유제회수용 운반기구,NERV
2848,muclear engine for rocket vehicle application,운반용 로켓우너자력엔진,NERVA
2849,nuclear energy services,핵에너지이용,NES
2850,Nuclear Power Assembly,ANEC 주최 원자력발전회의 (미국),NPA
2851,Nuclear Power Advisory Board,원자력발전자문위원회 (영국),NPAB
2852,nuclear plant aging esearch,"원자력발전소 경연렬화연구 (NRC, 미국)",NPAR
2853,National Power Corp.,필리핀전력공사,NPC
2854,"Nuclear Power Corporation of India, Ltd.",인도원자력공사,NPC[IL]
2855,National Pollution Control Council,"공해대책심의회 (상무성, 미국)",NPCC
2856,Nuclear Power Demonstration Reactor,동력시험로 (캐나다),NPD
2857,"Nuclear Waste Citizens"" Coalition",반핵단체명 (미국),NWCC
2858,Nuclear Waste Fund,방사성폐기물기금,NWF
2859,Nuclear Weapon Free Zone,비핵지대,NWFZ
2860,normal working pressure,"정격운전압력, 정상운전압력",NWP
2861,Nuclear Waste Policy Act,방사성폐기물정책법 (미국),NWPA
2862,Nuclear Weapons States,핵무기보유국,NWS
2863,Nuclear Waste Technical Review Board,방사성폐기물기술평가위원회 (미국),NWTRB
2864,mean time to repair,평균회복시간,MTTR
2865,metric ton of uranium,우라늄미터톤,MTU
2866,[unified] atomic mass constant,원자질량정수,mu
2867,materials unaccounted for,미계량물질,MUF
2868,make-up water [system],[복수기] 보추수[계통],MUW
2869,megavolt-ampere,100만볼트-암페어,MVA
2870,Magyar Villamos Muvek Rt.,전력회사명 (헝가리),MVMRT
2871,National Energy Software Center,"국립에너지소프트웨어센터 (ANL, 미국)",NESC
2872,National Emissions Standards for Hazardous Air Pollutions,유해오염물 대기방출기준,NESHAP
2873,National Engineering Service of Pakistan,파키스탄국영엔지니어링사,NESPAK
2874,Nuclear Emergency Search Team,방사성물질 긴급심의반 (미국),NEST
2875,Neutron Data Storage and Retrieval System,"중성자데이터 저장검색시스템 (JAERI, 일본)",NESTOR
2876,Next European Torus,차세대 유럽형토러스,NET
2877,Nuclear Environment Technology Institute,"전 원자력환경기술원, 한전산하에서 2001년 4월 한수원으로 분리독립 후 2006년10월 원자력발전기술원으로 명칭변경 됨",NETEC
2878,Natinal Pollution Discharge Elimination Series,"국가오염제거시리즈 (EPA, 미국)",NPDES
2879,normal protection factor,공칭방호계수,NPF
2880,The Nuclear Powr Group,원자력발전그룹 (영국),NPG
